code,name,tech,system,capacity_MW,lat,lon,confidence,source,cod_ceg,municipio,bus
3316,ENE236549,Wind,NORDESTE,31.454,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3317,ENE237549,Wind,NORDESTE,31.454,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3318,ENE238549,Wind,NORDESTE,31.454,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3319,ENE239549,Wind,NORDESTE,31.454,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3320,ENE328549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3321,ENE329549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3322,ENE330549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3323,ENE331549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3324,ENE332549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3325,ENE333549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3326,ENE334549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3327,ENE335549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3328,ENE336549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3329,ENE337549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3330,ENE338549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3331,ENE339549,Wind,NORDESTE,26.9606,-8.880000,-36.400000,bus-proxy,bus:GARANH-PE500,,,GARANH-PE500
3332,EOLPE049353,Wind,NORDESTE,45.0,-8.968322,-36.734336,plant,siga:Operação,EOL.CV.PE.049353-8.1,"Paranatama - PE, Saloá - PE",SVACASEOL034 034kV-3
3333,EOLPE049354,Wind,NORDESTE,40.5,-8.983787,-36.788086,plant,siga:Operação,EOL.CV.PE.049354-6.1,Saloá - PE,SVACASEOL034 034kV-3
3334,ENE12812905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3335,ENE12912905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3336,ENE13012905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3337,ENE13112905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3338,ENE13212905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3339,ENE13312905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3340,ENE13412905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3341,ENE13512905,Wind,NORDESTE,27.0651,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3342,ENE13612905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3343,ENE13712905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3344,ENE13812905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3345,ENE13912905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3346,ENE22812905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3347,ENE22912905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3348,ENE23012905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3349,ENE23112905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3350,ENE23212905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3351,ENE23312905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3352,ENE23412905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3353,ENE23512905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3354,ENE23612905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3355,ENE23712905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3356,ENE23812905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3357,ENE23912905,Wind,NORDESTE,47.364,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3358,ENE32812905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3359,ENE32912905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3360,ENE33012905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3361,ENE33112905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3362,ENE33212905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3363,ENE33312905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3364,ENE33412905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3365,ENE33512905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3366,ENE33612905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3367,ENE33712905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3368,ENE33812905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3369,ENE33912905,Wind,NORDESTE,40.5977,-3.770000,-41.030000,bus-proxy,bus:TIANG2-CE500,,,TIANG2-CE500
3370,PCTBA043196,Biomass,NORDESTE,22.5,-12.278694,-43.323667,plant,siga:Construção,UTE.AI.BA.043196-6.1,Muquém de São Francisco - BA,BJLAPA-BA069
4453,UFVPE045056,Solar,NORDESTE,18.0,-8.094306,-39.337131,plant,siga:Operação,UFV.RS.PE.045056-1.1,Terra Nova - PE,L.GNZ1UFV034
4454,UFVPE045057,Solar,NORDESTE,18.0,-8.091800,-39.338752,plant,siga:Operação,UFV.RS.PE.045057-0.1,Terra Nova - PE,L.GNZ2UFV034
4455,UFVPE045058,Solar,NORDESTE,30.0,-8.104389,-39.340667,plant,siga:Operação,UFV.RS.PE.045058-8.1,Terra Nova - PE,L.GNZ3UFV034
4456,UFVPE046963,Solar,NORDESTE,30.0,-8.025000,-39.320556,plant,siga:Operação,UFV.RS.PE.046963-7.1,Salgueiro - PE,SERRT1UFV013
4457,UFVPE046964,Solar,NORDESTE,30.0,-8.023750,-39.328944,plant,siga:Operação,UFV.RS.PE.046964-5.1,Salgueiro - PE,SERRT2UFV013
4458,UFVPI046552,Solar,NORDESTE,48.118,-8.015008,-40.610328,plant,siga:Operação,UFV.RS.PI.046552-6.1,Curral Novo do Piauí - PI,SDP---UFV034
4459,UFVCE038364,Solar,NORDESTE,49.11,-7.354858,-38.766197,plant,siga:Operação,UFV.RS.CE.038364-3.1,Mauriti - CE,MAU-B1UFV034
4460,UFVCE038365,Solar,NORDESTE,24.555,-7.354447,-38.748531,plant,siga:Operação,UFV.RS.CE.038365-1.1,Mauriti - CE,MAU-B1UFV034
4461,UFVCE038366,Solar,NORDESTE,49.11,-7.363067,-38.765528,plant,siga:Operação,UFV.RS.CE.038366-0.1,Mauriti - CE,MAU-B2UFV034
4462,UFVCE038367,Solar,NORDESTE,49.11,-7.343367,-38.733347,plant,siga:Operação,UFV.RS.CE.038367-8.1,Mauriti - CE,MAU-B2UFV034
4463,UFVCE038368,Solar,NORDESTE,49.11,-7.352750,-38.742975,plant,siga:Operação,UFV.RS.CE.038368-6.1,Mauriti - CE,MAU-B3UFV034
4464,UFVCE038369,Solar,NORDESTE,49.11,-7.403242,-38.856369,plant,siga:Operação,UFV.RS.CE.038369-4.1,Mauriti - CE,MAU-B3UFV034
4465,UFVCE038370,Solar,NORDESTE,14.733,-7.396158,-38.845714,plant,siga:Operação,UFV.RS.CE.038370-8.1,Mauriti - CE,MAU-B4UFV034
4466,UFVCE038371,Solar,NORDESTE,49.11,-7.424864,-38.881136,plant,siga:Operação,UFV.RS.CE.038371-6.1,Milagres - CE,MAU-B4UFV034
4467,UFVCE038372,Solar,NORDESTE,9.822,-7.421839,-38.867547,plant,siga:Operação,UFV.RS.CE.038372-4.1,Milagres - CE,MAU-B4UFV034
4468,UFVCE043270,Solar,NORDESTE,30.0,-7.360000,-38.970000,bus-proxy,bus:ARATNGUFV034,,,ARATNGUFV034
4469,UFVCE043271,Solar,NORDESTE,30.0,-7.360000,-38.970000,bus-proxy,bus:ARATNGUFV034,,,ARATNGUFV034
4470,UFVCE043272,Solar,NORDESTE,30.0,-7.360000,-38.970000,bus-proxy,bus:ARATNGUFV034,,,ARATNGUFV034
4471,UFVCE043273,Solar,NORDESTE,30.0,-7.360000,-38.970000,bus-proxy,bus:ARATNGUFV034,,,ARATNGUFV034
4472,UFVCE043274,Solar,NORDESTE,30.0,-7.360000,-38.970000,bus-proxy,bus:ARATNGUFV034,,,ARATNGUFV034
4473,UFVCE051608,Solar,NORDESTE,48.118,-6.332861,-38.852861,plant,siga:Operação,UFV.RS.CE.051608-2.1,Icó - CE,B.JARDUFV034
4474,UFVCE051610,Solar,NORDESTE,48.118,-6.338556,-38.867639,plant,siga:Operação,UFV.RS.CE.051610-4.1,Icó - CE,B.JARDUFV034
4489,UFVBA044510,Solar,NORDESTE,50.0,-12.054008,-45.075600,plant,siga:Operação,UFV.RS.BA.044510-0.1,Barreiras - BA,SSBG19EOL034
4490,UFVBA044511,Solar,NORDESTE,50.0,-12.060992,-45.074967,plant,siga:Operação,UFV.RS.BA.044511-8.1,Barreiras - BA,SSBG15EOL034
4491,UFVBA044512,Solar,NORDESTE,50.0,-12.063233,-45.087306,plant,siga:Operação,UFV.RS.BA.044512-6.1,Barreiras - BA,SSBG15EOL034
4492,UFVBA044513,Solar,NORDESTE,50.0,-12.057403,-45.086114,plant,siga:Operação,UFV.RS.BA.044513-4.1,Barreiras - BA,SSBG15EOL034
4493,UFVBA044514,Solar,NORDESTE,50.0,-12.054219,-45.093442,plant,siga:Operação,UFV.RS.BA.044514-2.1,Barreiras - BA,SSBG15EOL034
4494,UFVBA044515,Solar,NORDESTE,50.0,-12.047494,-45.092908,plant,siga:Operação,UFV.RS.BA.044515-0.1,Barreiras - BA,SSBG19EOL034
4495,UFVBA049771,Solar,NORDESTE,50.0,-12.046664,-45.081914,plant,siga:Operação,UFV.RS.BA.049771-1.1,Barreiras - BA,SSBG19EOL034
4496,UFVCE049926,Solar,NORDESTE,90.0,-3.634508,-38.941803,plant,siga:Operação,UFV.RS.CE.049926-9.2,São Gonçalo do Amarante - CE,LINS--UFV034
4497,UFVCE049927,Solar,NORDESTE,92.0,-3.637456,-38.928664,plant,siga:Operação,UFV.RS.CE.049927-7.2,São Gonçalo do Amarante - CE,LINS--UFV034
4507,UFVPI037783,Solar,NORDESTE,30.0,-4.099503,-41.483294,plant,siga:Operação,UFV.RS.PI.037783-0.1,Brasileira - PI,MRGT-2UFV034
4508,UFVPI037784,Solar,NORDESTE,30.0,-4.114228,-41.497578,plant,siga:Operação,UFV.RS.PI.037784-8.1,Brasileira - PI,MRGT-2UFV034
4509,UFVPI037785,Solar,NORDESTE,30.0,-4.117739,-41.491703,plant,siga:Operação,UFV.RS.PI.037785-6.1,Brasileira - PI,MRGT-2UFV034
4510,UFVPI037786,Solar,NORDESTE,30.0,-4.099503,-41.483294,plant,siga:Operação,UFV.RS.PI.037786-4.1,Brasileira - PI,MRGT-1UFV034
4511,UFVPI037787,Solar,NORDESTE,30.0,-4.106228,-41.484278,plant,siga:Operação,UFV.RS.PI.037787-2.1,Brasileira - PI,MRGT-1UFV034
4512,UFVPI037788,Solar,NORDESTE,30.0,-4.109803,-41.492758,plant,siga:Operação,UFV.RS.PI.037788-0.1,Brasileira - PI,MRGT-1UFV034
4513,UFVPI038349,Solar,NORDESTE,29.79,-4.120383,-41.434964,plant,siga:Operação,UFV.RS.PI.038349-0.1,Brasileira - PI,MRGT-3UFV034
4514,UFVPI038350,Solar,NORDESTE,30.0,-4.126561,-41.445517,plant,siga:Operação,UFV.RS.PI.038350-3.1,Brasileira - PI,MRGT-3UFV034
4515,UFVPI038351,Solar,NORDESTE,30.0,-4.128197,-41.454278,plant,siga:Operação,UFV.RS.PI.038351-1.1,Brasileira - PI,MRGT-3UFV034
4516,UFVPI038352,Solar,NORDESTE,30.0,-4.134294,-41.452839,plant,siga:Operação,UFV.RS.PI.038352-0.1,Brasileira - PI,MRGT-4UFV034
4517,UFVPI038353,Solar,NORDESTE,30.0,-4.144436,-41.455183,plant,siga:Operação,UFV.RS.PI.038353-8.1,Brasileira - PI,MRGT-4UFV034
4518,UFVPI038354,Solar,NORDESTE,30.0,-4.141567,-41.445328,plant,siga:Operação,UFV.RS.PI.038354-6.1,Brasileira - PI,MRGT-4UFV034
4519,UFVPI041904,Solar,NORDESTE,16.929,-7.657856,-45.187008,plant,siga:Operação,UFV.RS.PI.041904-4.1,Ribeiro Gonçalves - PI,RGONCAUFV034 034kV-2
4520,UFVPI041905,Solar,NORDESTE,40.755,-7.666136,-45.179494,plant,siga:Operação,UFV.RS.PI.041905-2.1,Ribeiro Gonçalves - PI,RGONCAUFV034
4521,UFVPI041906,Solar,NORDESTE,40.755,-7.682139,-45.174053,plant,siga:Operação,UFV.RS.PI.041906-0.1,Ribeiro Gonçalves - PI,RGONCAUFV034
4522,UFVPI041907,Solar,NORDESTE,20.691,-7.675778,-45.178972,plant,siga:Operação,UFV.RS.PI.041907-9.1,Ribeiro Gonçalves - PI,RGONCAUFV034 034kV-2
4523,UFVPI041909,Solar,NORDESTE,36.993,-7.667867,-45.172542,plant,siga:Operação,UFV.RS.PI.041909-5.1,Ribeiro Gonçalves - PI,RGONCAUFV034 034kV-2
4524,UFVPI044295,Solar,NORDESTE,33.545,-7.675972,-45.165272,plant,siga:Operação,UFV.RS.PI.044295-0.1,Ribeiro Gonçalves - PI,RGONCAUFV034
4525,UFVPI044296,Solar,NORDESTE,33.545,-7.676839,-45.170950,plant,siga:Operação,UFV.RS.PI.044296-8.1,Ribeiro Gonçalves - PI,RGONCAUFV034 034kV-2
4526,UFVPI049401,Solar,NORDESTE,100.0,-7.630150,-45.218103,plant,siga:Operação,UFV.RS.PI.049401-1.2,Ribeiro Gonçalves - PI,PANOR-UFV034
4527,UFVPI049402,Solar,NORDESTE,100.0,-7.608147,-45.225914,plant,siga:Operação,UFV.RS.PI.049402-0.2,Ribeiro Gonçalves - PI,PANOR-UFV034
4528,UFVPI049403,Solar,NORDESTE,100.0,-7.631486,-45.213025,plant,siga:Operação,UFV.RS.PI.049403-8.2,Ribeiro Gonçalves - PI,PANOR-UFV034
4529,UFVPI049928,Solar,NORDESTE,100.0,-8.848056,-44.188056,plant,siga:Construção,UFV.RS.PI.049928-5.2,Cristino Castro - PI,CLINS-UFV034
4530,UFVPI049929,Solar,NORDESTE,100.0,-8.848056,-44.176944,plant,siga:Construção,UFV.RS.PI.049929-3.2,Cristino Castro - PI,CLINS-UFV034
4531,UFVPI049930,Solar,NORDESTE,100.0,-8.848056,-44.165556,plant,siga:Construção,UFV.RS.PI.049930-7.2,Cristino Castro - PI,CLINS-UFV034
4532,UFVPI049931,Solar,NORDESTE,100.0,-8.853889,-44.157222,plant,siga:Construção,UFV.RS.PI.049931-5.2,Cristino Castro - PI,CLINS-UFV034
4533,UFVPI049932,Solar,NORDESTE,100.0,-8.861389,-44.176667,plant,siga:Construção,UFV.RS.PI.049932-3.2,Cristino Castro - PI,CLINS-UFV034
4534,UFVPI049933,Solar,NORDESTE,100.0,-8.864722,-44.165833,plant,siga:Construção,UFV.RS.PI.049933-1.2,Cristino Castro - PI,CLINS-UFV034
4535,UFVPI051649,Solar,NORDESTE,30.0,-3.091076,-41.548789,plant,siga:Construção não iniciada,UFV.RS.PI.051649-0.1,Luís Correia - PI,RSFSC5UFV034
4536,UFVPI051650,Solar,NORDESTE,30.0,-3.096483,-41.555113,plant,siga:Construção não iniciada,UFV.RS.PI.051650-3.1,Luís Correia - PI,RSFSC6UFV034
4537,UFVPI072126,Solar,NORDESTE,0.51,-2.902500,-41.781944,plant,siga:Operação,UFV.RS.PI.072126-3.1,Parnaíba - PI,PARNAI-PI500
4538,UFVPE037814,Solar,NORDESTE,23.1,-8.334468,-36.238813,plant,siga:Construção não iniciada,UFV.RS.PE.037814-3.1,Tacaimbó - PE,BHORA4UFV034
4539,UFVPE037815,Solar,NORDESTE,23.1,-8.345542,-36.238336,plant,siga:Construção não iniciada,UFV.RS.PE.037815-1.1,Tacaimbó - PE,BHORA5UFV034
4540,UFVPE037816,Solar,NORDESTE,23.1,-8.352501,-36.237280,plant,siga:Construção não iniciada,UFV.RS.PE.037816-0.1,Tacaimbó - PE,BHORA6UFV034
4541,UFVPE044516,Solar,NORDESTE,43.29,-8.330544,-36.199814,plant,siga:Operação,UFV.RS.PE.044516-9.1,Tacaimbó - PE,SAGRE-UFV034
4542,UFVPE044517,Solar,NORDESTE,23.31,-8.342947,-36.199508,plant,siga:Operação,UFV.RS.PE.044517-7.1,São Caitano - PE,SAGRE-UFV034
4543,UFVPE052244,Solar,NORDESTE,23.31,-8.342956,-36.193139,plant,siga:Operação,UFV.RS.PE.052244-9.1,São Caitano - PE,SAGRE-UFV034
4544,UFVPE052282,Solar,NORDESTE,26.64,-8.304992,-36.221503,plant,siga:Operação,UFV.RS.PE.052282-1.1,Tacaimbó - PE,SAGRE-UFV034
4545,UFVPE052283,Solar,NORDESTE,33.3,-8.319575,-36.223894,plant,siga:Operação,UFV.RS.PE.052283-0.1,Tacaimbó - PE,SAGRE-UFV034
4546,UFVPE052284,Solar,NORDESTE,19.98,-8.303553,-36.215833,plant,siga:Operação,UFV.RS.PE.052284-8.1,São Caitano - PE,SAGRE-UFV034
4678,UFVPB034432,Solar,NORDESTE,32.89,-6.999387,-36.587535,uf-centroid,uf-centroid:PB,,,LAGOA1UFV034
4679,UFVPB034433,Solar,NORDESTE,32.89,-6.999387,-36.587535,uf-centroid,uf-centroid:PB,,,LAGOA2UFV034
4680,UFVPB049685,Solar,NORDESTE,50.0,-6.891569,-36.964172,plant,siga:Operação,UFV.RS.PB.049685-5.1,Santa Luzia - PB,ALTB12UFV034 034kV-2
4681,UFVPB049686,Solar,NORDESTE,50.0,-6.901679,-36.956967,plant,siga:Construção,UFV.RS.PB.049686-3.1,Santa Luzia - PB,ALTB12UFV034 034kV-2
4682,UFVPB049687,Solar,NORDESTE,50.0,-6.906418,-36.958673,plant,siga:Construção,UFV.RS.PB.049687-1.1,Santa Luzia - PB,ALTB12UFV034 034kV-2
4683,UFVPB049688,Solar,NORDESTE,50.0,-6.908827,-36.959481,plant,siga:Operação,UFV.RS.PB.049688-0.1,Santa Luzia - PB,ALTB12UFV034
4684,UFVPB049689,Solar,NORDESTE,50.0,-6.901184,-36.965181,plant,siga:Operação,UFV.RS.PB.049689-8.1,Santa Luzia - PB,ALTB11UFV034
4685,UFVPB049690,Solar,NORDESTE,50.0,-6.901869,-36.973013,plant,siga:Construção,UFV.RS.PB.049690-1.1,Santa Luzia - PB,ALTB31UFV034
4686,UFVPB049691,Solar,NORDESTE,50.0,-6.905295,-36.973034,plant,siga:Operação,UFV.RS.PB.049691-0.1,Santa Luzia - PB,ALTB11UFV034
4687,UFVPB049692,Solar,NORDESTE,50.0,-6.909771,-36.978296,plant,siga:Construção,UFV.RS.PB.049692-8.1,Santa Luzia - PB,ALTB31UFV034
4688,UFVPB049693,Solar,NORDESTE,50.0,-6.918060,-36.971000,plant,siga:Operação,UFV.RS.PB.049693-6.1,Santa Luzia - PB,ALTB11UFV034
4689,UFVPB049699,Solar,NORDESTE,50.0,-6.961344,-37.023865,plant,siga:Construção não iniciada,UFV.RS.PB.049699-5.1,São Mamede - PB,SLUZI-UFV034
4690,UFVPB050865,Solar,NORDESTE,50.0,-6.944803,-37.011528,plant,siga:Construção não iniciada,UFV.RS.PB.050865-9.1,São Mamede - PB,SLUZI-UFV034
4691,UFVPB050866,Solar,NORDESTE,50.0,-6.946825,-37.011367,plant,siga:Construção não iniciada,UFV.RS.PB.050866-7.1,São Mamede - PB,SLUZI-UFV034
4692,UFVPB050867,Solar,NORDESTE,50.0,-6.960392,-37.023058,plant,siga:Construção não iniciada,UFV.RS.PB.050867-5.1,São Mamede - PB,SLUZI-UFV034
4693,UFVPB050868,Solar,NORDESTE,50.0,-6.963108,-37.029669,plant,siga:Construção não iniciada,UFV.RS.PB.050868-3.1,São Mamede - PB,SLUZI-UFV034
4694,UFVPB050869,Solar,NORDESTE,50.0,-6.958086,-37.032064,plant,siga:Construção não iniciada,UFV.RS.PB.050869-1.1,São Mamede - PB,SLUZI-UFV034
4695,UFVPB055553,Solar,NORDESTE,50.0,-6.914067,-37.016836,plant,siga:Construção não iniciada,UFV.RS.PB.055553-3.1,São Mamede - PB,SLUZ2EIND034
4696,UFVPB055554,Solar,NORDESTE,50.0,-6.916556,-37.010611,plant,siga:Construção não iniciada,UFV.RS.PB.055554-1.1,São Mamede - PB,SLUZ2EIND034
4697,UFVPB073621,Solar,NORDESTE,1.845,-7.703333,-36.863611,plant,siga:Operação,UFV.RS.PB.073621-0.1,Sumé - PB,L.GONZ-PE500
4698,UFVPE031870,Solar,NORDESTE,27.4961,-7.878356,-37.982778,plant,siga:Operação,UFV.RS.PE.031870-1.1,Flores - PE,SPEPA1UFV034
4699,UFVPE034186,Solar,NORDESTE,27.4961,-7.890011,-37.935800,plant,siga:Operação,UFV.RS.PE.034186-0.1,Flores - PE,SPEPA5UFV034
4700,UFVPE034188,Solar,NORDESTE,23.123,-7.895600,-37.944600,plant,siga:Operação,UFV.RS.PE.034188-6.1,Flores - PE,SPEPA6UFV034
4701,UFVPE046834,Solar,NORDESTE,5.8,-7.878690,-37.985100,plant,siga:Operação,UFV.RS.PE.046834-7.1,Flores - PE,SPEPA7UFV034
4702,UFVPE054546,Solar,NORDESTE,4.994,-8.583889,-37.621944,plant,siga:Operação,UFV.RS.PE.054546-5.1,Ibimirim - PE,L.GONZ-PE500
4703,UFVPE054902,Solar,NORDESTE,4.994,-8.588244,-37.622328,plant,siga:Operação,UFV.RS.PE.054902-9.1,Ibimirim - PE,L.GONZ-PE500
4704,UFVPE057163,Solar,NORDESTE,4.994,-8.584444,-37.616667,plant,siga:Operação,UFV.RS.PE.057163-6.1,Ibimirim - PE,L.GONZ-PE500
4705,UFVPE057165,Solar,NORDESTE,4.994,-8.584722,-37.607778,plant,siga:Operação,UFV.RS.PE.057165-2.1,Ibimirim - PE,L.GONZ-PE500
4706,UFVPE060586,Solar,NORDESTE,4.994,-8.585572,-37.616678,plant,siga:Operação,UFV.RS.PE.060586-7.1,Ibimirim - PE,L.GONZ-PE500
4707,UFVPE060587,Solar,NORDESTE,4.994,-8.583781,-37.612428,plant,siga:Operação,UFV.RS.PE.060587-5.1,Ibimirim - PE,L.GONZ-PE500
4708,UFVPE060588,Solar,NORDESTE,4.994,-8.585556,-37.612500,plant,siga:Operação,UFV.RS.PE.060588-3.1,Ibimirim - PE,L.GONZ-PE500
4709,UFVPE060589,Solar,NORDESTE,4.994,-8.600000,-37.607778,plant,siga:Operação,UFV.RS.PE.060589-1.1,Ibimirim - PE,L.GONZ-PE500
4710,UFVPE060590,Solar,NORDESTE,2.951,-8.584444,-37.604444,plant,siga:Operação,UFV.RS.PE.060590-5.1,Ibimirim - PE,L.GONZ-PE500
4711,UFVCE034037,Solar,NORDESTE,47.25,-4.600983,-37.642122,plant,siga:Operação,UFV.RS.CE.034037-5.1,Aracati - CE,PITOM2UFV034
4712,UFVCE038389,Solar,NORDESTE,30.0,-5.325883,-38.823186,plant,siga:Operação,UFV.RS.CE.038389-9.1,Jaguaretama - CE,PANAT1UFV034
4713,UFVCE038390,Solar,NORDESTE,30.0,-5.332261,-38.821653,plant,siga:Operação,UFV.RS.CE.038390-2.1,Jaguaretama - CE,PANAT1UFV034
4714,UFVCE038392,Solar,NORDESTE,30.0,-5.334844,-38.814408,plant,siga:Operação,UFV.RS.CE.038392-9.1,Jaguaretama - CE,PANAT1UFV034
4715,UFVCE038393,Solar,NORDESTE,30.0,-5.339983,-38.815875,plant,siga:Operação,UFV.RS.CE.038393-7.1,Jaguaretama - CE,PANAT2UFV034
4716,UFVCE038394,Solar,NORDESTE,30.0,-5.339008,-38.807275,plant,siga:Operação,UFV.RS.CE.038394-5.1,Jaguaretama - CE,PANAT2UFV034
4717,UFVCE038395,Solar,NORDESTE,30.0,-5.345675,-38.806894,plant,siga:Operação,UFV.RS.CE.038395-3.1,Jaguaretama - CE,PANAT2UFV034
4718,UFVCE038396,Solar,NORDESTE,25.0,-5.347428,-38.801092,plant,siga:Operação,UFV.RS.CE.038396-1.1,Jaguaretama - CE,PANAT1UFV034
4719,UFVCE038397,Solar,NORDESTE,25.0,-5.349356,-38.796378,plant,siga:Operação,UFV.RS.CE.038397-0.1,Jaguaretama - CE,PANAT2UFV034
4720,UFVCE049620,Solar,NORDESTE,41.244,-4.867831,-38.007297,plant,siga:Operação,UFV.RS.CE.049620-0.1,Russas - CE,LAGOINUFV034
4721,UFVCE049621,Solar,NORDESTE,41.244,-4.864356,-37.998650,plant,siga:Operação,UFV.RS.CE.049621-9.1,Russas - CE,LAGOINUFV034
4722,UFVCE049622,Solar,NORDESTE,41.244,-4.857575,-38.009867,plant,siga:Operação,UFV.RS.CE.049622-7.1,Russas - CE,LAGOINUFV034
4723,UFVCE051015,Solar,NORDESTE,49.95,-4.937139,-37.715711,plant,siga:Operação,UFV.RS.CE.051015-7.1,Jaguaruana - CE,ARAPU1UFV034
