code,name,lat,lon,confidence,source
20611,CRISTA-TO138,-10.692284,-49.169264,interpolated,topology-interp
20612,LUZIND-TO138,-10.261715,-48.614746,interpolated,topology-interp
20613,LUZIND-TO013,-10.230000,-48.550000,case-existing,case-existing
20614,SMAIO2UFV013,-9.540000,-48.540000,case-existing,case-existing
20618,SERRAS-TO138,-12.015000,-46.605000,interpolated,topology-interp
20619,SERRAS-TO034,-12.410000,-46.420000,case-existing,case-existing
20621,S.GERA-PA138,-11.970000,-46.500000,case-existing,case-existing
20630,RCONCEPCH034,-11.400000,-46.890000,case-existing,case-existing
20631,RCONCE-TO138,-11.510000,-46.840000,interpolated,topology-interp
20659,CMANGA-TO138,-10.830000,-46.170000,case-existing,case-existing
20880,TP-PAR-TO138,-12.578182,-47.691818,interpolated,topology-interp
20881,PARANA-TO138,-12.584545,-47.725455,interpolated,topology-interp
20882,PARANA-TO034,-12.610000,-47.860000,case-existing,case-existing
20883,MANUEL-TO138,-11.504668,-47.047815,interpolated,topology-interp
20884,AURAMN-TO138,-11.700000,-47.170000,case-existing,case-existing
20885,ARAGU4TAP138,-7.014066,-48.041441,interpolated,topology-interp
20886,ARAGU4-TO138,-7.087032,-48.120721,interpolated,topology-interp
20887,ARAGU4-TO013,-7.160000,-48.200000,case-existing,case-existing
20888,GURUP3-TO138,-11.487121,-48.921382,interpolated,topology-interp
20889,GURUP3-TO013,-11.710000,-49.100000,case-existing,case-existing
20890,PKNEDY-TO138,-8.503889,-48.498712,interpolated,topology-interp
20891,PKNEDY-TO034,-8.530000,-48.490000,case-existing,case-existing
20892,MANUELPCH034,-11.540000,-46.990000,case-existing,case-existing
20894,S.GRLD-TO138,-6.380000,-48.590000,case-existing,case-existing
20903,VOTORM-TO138,-6.430000,-48.430000,case-existing,case-existing
20904,PARANA-TO013,-12.610000,-47.860000,case-existing,case-existing
20905,ARAGUA-TO013,-5.660000,-48.110000,case-existing,case-existing
20906,BSAYAO-TO013,-7.870000,-48.890000,case-existing,case-existing
20907,PAFON--TO138,-8.849942,-48.389904,interpolated,topology-interp
20908,ALTAMI-TO138,-10.753616,-47.795202,interpolated,topology-interp
20909,TAGUA--TO138,-12.015000,-46.605000,interpolated,topology-interp
20910,TAGUA--TO034,-12.015000,-46.605000,interpolated,topology-interp
21001,ALBRAS-PA230,-1.570000,-48.730000,interpolated,topology-interp
21002,NORFI1-PB230,-7.200000,-34.900000,interpolated,topology-interp
21003,ELIZCI-PB230,-7.200000,-34.900000,interpolated,topology-interp
21004,CCP----PB230,-7.200000,-34.900000,interpolated,topology-interp
21005,ALUNOR-PA230,-1.570000,-48.730000,interpolated,topology-interp
21006,COTEM1-PE230,-7.565000,-35.625000,interpolated,topology-interp
21007,VALEPE-MA230,-2.720000,-44.320000,interpolated,topology-interp
21009,GLOBE--PA230,-3.820000,-49.650000,interpolated,topology-interp
21010,CONSPR-PA069,-3.750000,-49.690000,interpolated,topology-interp
21011,ACOVER-MA230,-5.490000,-47.440000,interpolated,topology-interp
21012,S11D---PA230,-6.440000,-50.020000,interpolated,topology-interp
21013,AIRLIQ-BA230,-12.700000,-38.480000,interpolated,topology-interp
21014,MINVV--AL230,-9.790000,-36.650000,interpolated,topology-interp
21015,ALEMAO-PA230,-6.030000,-50.140000,interpolated,topology-interp
21016,CRISTA-PA230,-6.210000,-49.955000,interpolated,topology-interp
21017,VALECA-PA230,-5.980000,-49.890000,interpolated,topology-interp
21018,VALEOP-PA230,-2.700000,-44.330000,case-existing,case-existing
21019,VALEPO-MA230,-2.720000,-44.320000,interpolated,topology-interp
21020,ARAGNM-PA230,-7.070000,-49.920000,interpolated,topology-interp
21022,MILTON-PA230,-3.250000,-47.740000,case-existing,case-existing
21025,VALEMA-BA230,-12.790000,-38.420000,interpolated,topology-interp
21026,CAP----PA230,-1.570000,-48.730000,interpolated,topology-interp
21027,ALPA---PA230,-5.460000,-49.150000,interpolated,topology-interp
21030,SINOBR-PA230,-5.460000,-49.150000,interpolated,topology-interp
21034,PISF-1-PE230,-8.750000,-38.340000,interpolated,topology-interp
21035,PISF-2-PE230,-8.000000,-38.630000,interpolated,topology-interp
21036,CARAIB-BA230,-9.870000,-39.860000,interpolated,topology-interp
21037,LIBRA--CE230,-5.300000,-38.910000,interpolated,topology-interp
21038,PORTLA-CE230,-3.700000,-40.380000,interpolated,topology-interp
21039,GERDAU-PE230,-8.060000,-34.930000,interpolated,topology-interp
21040,PETROF-PE230,-8.270000,-35.030000,interpolated,topology-interp
21041,PETROQ-PE230,-8.400000,-35.020000,interpolated,topology-interp
21042,FERBAS-BA230,-12.400000,-38.340000,case-existing,case-existing
21043,GERDAU-BA230,-12.790000,-38.420000,interpolated,topology-interp
21044,DOWQUI-BA230,-12.770000,-38.480000,case-existing,case-existing
21045,ATLANT-BA230,-14.180000,-39.730000,case-existing,case-existing
21046,BRASKE-AL230,-9.500000,-35.840000,interpolated,topology-interp
21047,VALEFE-SE230,-10.880000,-37.150000,interpolated,topology-interp
21048,APODI--CE006,-5.030000,-37.790000,interpolated,topology-interp
21049,FORD---BA230,-12.670000,-38.280000,case-existing,case-existing
21051,RNEST--PE230,-8.370000,-35.030000,case-existing,case-existing
21052,U-50--UTE069,-8.390000,-35.030000,case-existing,case-existing
21100,BKNUNB-BA230,-12.620000,-38.340000,interpolated,topology-interp
21101,BKNUSC-BA230,-12.620000,-38.340000,interpolated,topology-interp
21102,PARANA-BA230,-12.620000,-38.340000,interpolated,topology-interp
21110,FIAT---PE230,-7.630000,-34.960000,case-existing,case-existing
21111,DATPEC-CE230,-3.600000,-38.870000,interpolated,topology-interp
21116,FIAT---PE069,-7.630000,-34.960000,case-existing,case-existing
21200,FAFEN--SE230,-10.880000,-37.150000,interpolated,topology-interp
21201,CIMESA-SE230,-10.880000,-37.150000,interpolated,topology-interp
21301,ALCOA--PA230,-2.465000,-56.400000,interpolated,topology-interp
21302,MRN----PA230,-1.580000,-55.720000,interpolated,topology-interp
21502,BARIRBUHE013,-22.150000,-48.750000,case-existing,case-existing
22001,D#2MSG-SP138,-23.556172,-45.323749,interpolated,topology-interp
22002,D#1MSG-SP138,-23.556172,-45.323749,interpolated,topology-interp
22003,D1DCTA-SP088,-23.198936,-45.888713,interpolated,topology-interp
22004,D2DCTA-SP088,-23.200821,-45.884979,interpolated,topology-interp
22051,A.AZUL-SP088,-23.380000,-46.400000,case-existing,case-existing
22052,GV--BE-SP138,-22.920000,-45.410000,case-existing,case-existing
22801,SE--AC-DF138,-15.856397,-48.051615,interpolated,topology-interp
22802,SE--TG-DF138,-15.773583,-48.090140,interpolated,topology-interp
22803,SE--RB-DF138,-15.610000,-48.130000,case-existing,case-existing
22804,SE--RD-DF138,-15.780000,-48.230000,case-existing,case-existing
22805,E-CN01-DF138,-15.782711,-48.172029,interpolated,topology-interp
22806,E-CN02-DF138,-15.803107,-48.165232,interpolated,topology-interp
22807,SE--CN-DF138,-15.837701,-48.155078,interpolated,topology-interp
22808,SE--CS-DF138,-15.846340,-48.046736,interpolated,topology-interp
22810,SE--RF-DF138,-15.886161,-48.034795,interpolated,topology-interp
22811,SE--TN-DF138,-15.785426,-48.114055,interpolated,topology-interp
22812,SE--GD-DF138,-15.815274,-47.990283,interpolated,topology-interp
22813,SE--BN-DF138,-15.789252,-47.954829,interpolated,topology-interp
22814,SE--BC-DF138,-15.799493,-47.840764,interpolated,topology-interp
22815,SE--CD-DF138,-15.761383,-47.919538,interpolated,topology-interp
22816,SE--JK-DF138,-15.993963,-47.951552,interpolated,topology-interp
22817,TOCANT-DF138,-15.640000,-47.850000,case-existing,case-existing
22818,SE-ST--DF138,-15.978127,-47.913461,interpolated,topology-interp
22819,SE--CT-DF138,-15.699652,-47.891940,interpolated,topology-interp
22820,SE--SW-DF138,-15.841478,-48.006216,interpolated,topology-interp
22821,SE--ES-DF138,-15.819316,-47.888378,interpolated,topology-interp
22822,SE--SO-DF138,-15.880387,-48.161904,interpolated,topology-interp
22823,SE--MJ-DF138,-15.954019,-48.061080,interpolated,topology-interp
22824,SE--SM-DF138,-16.052402,-48.067269,interpolated,topology-interp
22825,SE--MG-DF138,-15.987869,-47.833589,interpolated,topology-interp
22827,SE--HP-DF138,-15.848489,-47.954388,interpolated,topology-interp
22829,SE--VA-DF069,-15.701350,-47.670118,interpolated,topology-interp
22831,SE--CS-DF069,-15.857535,-48.024493,interpolated,topology-interp
22833,SE--NB-DF069,-15.868761,-48.002250,interpolated,topology-interp
22835,SE--ST-DF069,-15.650000,-47.760000,case-existing,case-existing
22836,SE--PL-DF069,-15.630000,-47.705000,interpolated,topology-interp
22837,SE--PD-DF069,-15.816576,-47.560088,interpolated,topology-interp
22838,SE--SJ-DF069,-15.766880,-47.520122,interpolated,topology-interp
22839,SE--NB-DF138,-15.883824,-48.052073,interpolated,topology-interp
22840,SE--BA-DF069,-15.795342,-47.580055,interpolated,topology-interp
22841,SE--01-DF034,-15.803668,-47.921585,interpolated,topology-interp
22842,SE--02-DF034,-15.801478,-47.913479,interpolated,topology-interp
22843,SE--05-DF034,-15.804715,-47.902905,interpolated,topology-interp
22844,E_GR01-DF034,-15.789107,-48.001078,interpolated,topology-interp
22845,E_GR02-DF034,-15.792597,-47.999233,interpolated,topology-interp
22846,SE--GR-DF034,-15.799540,-47.995534,interpolated,topology-interp
22847,SE--GM-DF138,-16.002139,-48.062783,interpolated,topology-interp
22850,SE--RJ-DF069,-15.774038,-47.600436,interpolated,topology-interp
22854,SE--TG-DF034,-15.771488,-48.055837,interpolated,topology-interp
22856,SE--EN-DF138,-15.806730,-47.928672,interpolated,topology-interp
22857,SE--BZ-DF034,-15.730738,-48.132920,interpolated,topology-interp
22860,SE-06B-DF138,-15.798728,-47.879806,interpolated,topology-interp
22861,SE0502-DF034,-15.804930,-47.899171,interpolated,topology-interp
22863,SE0802-DF034,-15.790847,-47.938597,interpolated,topology-interp
22864,SE--CC-DF138,-15.821162,-48.185713,interpolated,topology-interp
22865,SE--RJ-DF138,-15.789990,-47.672144,interpolated,topology-interp
22866,SE--NW-DF138,-15.796887,-47.960354,interpolated,topology-interp
22867,SE--PW-DF138,-15.815274,-47.990283,interpolated,topology-interp
22869,SE-BN2-DF034,-15.746780,-47.908379,interpolated,topology-interp
22870,BNFIC4-DF000,-15.770247,-47.932292,interpolated,topology-interp
22872,SE--BN-DF034,-15.766324,-47.913935,interpolated,topology-interp
22873,SE--BC-DF034,-15.805478,-47.850139,interpolated,topology-interp
22874,SE--03-DF034,-15.779934,-47.898083,interpolated,topology-interp
22875,SE--04-DF034,-15.773268,-47.901416,interpolated,topology-interp
22876,SE--06-DF034,-15.793624,-47.890325,interpolated,topology-interp
22877,E_0701-DF034,-15.751745,-47.867446,interpolated,topology-interp
22878,E_0702-DF034,-15.778186,-47.851082,interpolated,topology-interp
22879,SE--07-DF034,-15.753013,-47.856051,interpolated,topology-interp
22880,SE--08-DF034,-15.790847,-47.938597,interpolated,topology-interp
22881,SE--09-DF034,-15.813690,-47.807974,interpolated,topology-interp
22882,SE--10-DF034,-15.850287,-47.830742,interpolated,topology-interp
22883,SE--SB-DF034,-15.715952,-47.859360,interpolated,topology-interp
22884,E_TO11-DF034,-15.735989,-47.897722,interpolated,topology-interp
22885,E_TO12-DF034,-15.734463,-47.895239,interpolated,topology-interp
22886,SE--TO-DF034,-15.700000,-47.910000,case-existing,case-existing
22887,E_TO21-DF034,-15.751475,-47.897057,interpolated,topology-interp
22888,E_TO22-DF034,-15.743785,-47.884620,interpolated,topology-interp
22891,UHE-PA-DF034,-15.823471,-47.819388,interpolated,topology-interp
22892,BNFIC1-DF000,-15.776772,-47.934146,interpolated,topology-interp
22893,BNFIC2-DF000,-15.776772,-47.934146,interpolated,topology-interp
22894,BNFIC3-DF000,-15.776772,-47.934146,interpolated,topology-interp
22895,E_0901-DF034,-15.838138,-47.816712,interpolated,topology-interp
22896,E_0902-DF034,-15.822955,-47.827241,interpolated,topology-interp
22898,SE--SS-DF034,-15.888733,-47.806436,interpolated,topology-interp
22899,SE--MG-DF034,-15.877593,-47.822932,interpolated,topology-interp
22901,SE--TG-DF013,-15.830000,-48.050000,case-existing,case-existing
22902,SE--CN-DF013,-15.780000,-48.130000,case-existing,case-existing
22903,SE--CS-DF013,-15.840000,-48.090000,case-existing,case-existing
22904,SE--AC-DF013,-15.850000,-48.030000,case-existing,case-existing
22905,SE--GR-DF013,-15.810000,-47.990000,case-existing,case-existing
22907,SE--BZ-DF013,-15.690000,-48.210000,case-existing,case-existing
22908,SE--NB-DF013,-15.880000,-47.980000,case-existing,case-existing
22909,SE--TN-DF013,-15.800000,-48.080000,case-existing,case-existing
22910,SE--GD-DF013,-15.815195,-47.990265,interpolated,topology-interp
22911,SE--SO-DF013,-15.890000,-48.130000,case-existing,case-existing
22912,SE--RF-DF013,-15.880000,-47.980000,case-existing,case-existing
22913,SE--01-DF013,-15.810000,-47.910000,case-existing,case-existing
22914,SE--02-DF013,-15.800000,-47.900000,case-existing,case-existing
22915,SE--03-DF013,-15.780000,-47.890000,case-existing,case-existing
22916,SE--04-DF013,-15.760000,-47.900000,case-existing,case-existing
22917,SE05---DF013,-15.820000,-47.890000,case-existing,case-existing
22919,SE--07-DF013,-15.730000,-47.850000,case-existing,case-existing
22920,SE--08-DF013,-15.810000,-47.950000,case-existing,case-existing
22921,SE--09-DF013,-15.780000,-47.780000,case-existing,case-existing
22922,SE--10-DF013,-15.850000,-47.850000,case-existing,case-existing
22923,PA----UHE013,-15.800000,-47.780000,case-existing,case-existing
22924,SE--BN-DF013,-15.775004,-47.933633,interpolated,topology-interp
22925,SE--BC-DF013,-15.790000,-47.860000,case-existing,case-existing
22926,SE--SW-DF013,-15.790000,-47.920000,case-existing,case-existing
22927,SE--CT-DF013,-15.640000,-47.850000,case-existing,case-existing
22928,SE--SB-DF013,-15.650000,-47.760000,case-existing,case-existing
22929,SE--PL-DF013,-15.610000,-47.650000,case-existing,case-existing
22930,SE--PD-DF013,-15.930000,-47.540000,case-existing,case-existing
22931,SE--SJ-DF013,-15.710000,-47.400000,case-existing,case-existing
22932,SE--ES-DF013,-15.810000,-47.870000,case-existing,case-existing
22934,SE--VA-DF013,-15.680000,-47.650000,case-existing,case-existing
22936,SE--JK-DF013,-16.040000,-47.960000,case-existing,case-existing
22937,SE--BA-DF013,-15.795363,-47.579940,interpolated,topology-interp
22938,SE--MJ-DF013,-15.890000,-48.060000,case-existing,case-existing
22939,SE--SM-DF013,-16.030000,-48.040000,case-existing,case-existing
22940,SE--SS-DF013,-15.900000,-47.790000,case-existing,case-existing
22943,SE--HP-DF013,-15.840000,-47.940000,case-existing,case-existing
22944,SE--MG-DF013,-15.890000,-47.820000,case-existing,case-existing
22945,SE--CD-DF013,-15.710000,-47.910000,case-existing,case-existing
22947,SE--GM-DF013,-16.000000,-48.060000,case-existing,case-existing
22957,SE--PW-DF013,-15.815195,-47.990265,interpolated,topology-interp
22959,SE--EN-DF013,-15.780000,-47.900000,case-existing,case-existing
22960,SE--06-DF013,-15.790000,-47.870000,case-existing,case-existing
22961,SE0502-DF013,-15.820000,-47.890000,case-existing,case-existing
22962,SEGR02-DF013,-15.810000,-47.990000,case-existing,case-existing
22963,SE0802-DF013,-15.810000,-47.950000,case-existing,case-existing
22964,SE--CC-DF013,-15.821160,-48.185713,interpolated,topology-interp
22966,SE--NW-DF013,-15.760000,-47.920000,case-existing,case-existing
22995,SE-BC1-DF138,-15.784998,-47.893780,interpolated,topology-interp
22996,SE--IT-DF138,-15.841674,-47.809257,interpolated,topology-interp
22997,SE--IT-DF013,-15.740000,-47.790000,case-existing,case-existing
22998,B.LEST-DF138,-15.789037,-47.691789,interpolated,topology-interp
23003,SE--GT-DF034,-15.755513,-47.874774,interpolated,topology-interp
23004,E--E30-DF034,-15.750197,-47.866820,interpolated,topology-interp
23005,E--181-DF034,-15.752486,-47.879588,interpolated,topology-interp
23006,E--182-DF034,-15.758827,-47.870025,interpolated,topology-interp
23007,SE-ELN-DF034,-15.749985,-47.866759,interpolated,topology-interp
23043,TOCT--TAP138,-15.669784,-47.870963,interpolated,topology-interp
23044,CIPLAN-DF138,-15.669768,-47.870974,interpolated,topology-interp
23045,AUX-RJ-DF138,-15.806896,-47.724361,interpolated,topology-interp
23302,SBARTO-GO034,-16.422500,-47.740000,interpolated,topology-interp
23303,SALGAD-GO034,-16.382500,-47.750000,interpolated,topology-interp
23304,IPEGUA-GO138,-17.800000,-50.580000,case-existing,case-existing
23305,CHAPAD-GO138,-18.496250,-51.997500,interpolated,topology-interp
23306,TRBIO-UTE013,-17.340000,-49.930000,case-existing,case-existing
23307,PLANALUTE013,-18.000000,-49.430000,case-existing,case-existing
23308,CODORAUTE013,-15.080000,-49.300000,case-existing,case-existing
23309,CABUI--GO138,-21.995000,-43.335000,interpolated,topology-interp
23310,ESPORAPCH013,-18.680000,-51.870000,case-existing,case-existing
23313,JALLESUTE013,-15.220000,-48.990000,case-existing,case-existing
23314,NGERACUTE013,-17.270000,-50.140000,case-existing,case-existing
23315,GAMELE-GO034,-16.676667,-47.760000,interpolated,topology-interp
23318,DAIA--UTE013,-16.400000,-48.930000,case-existing,case-existing
23319,XAVANTUTE013,-16.580000,-49.260000,case-existing,case-existing
23321,GLESTE-GO230,-16.680000,-49.240000,case-existing,case-existing
23328,CATALA-GO069,-18.150000,-47.950000,case-existing,case-existing
23329,ULTRAF-GO138,-18.150000,-47.950000,interpolated,topology-interp
23330,AMBEV--GO138,-16.285455,-48.918182,interpolated,topology-interp
23334,CAIAPO-GO138,-16.440000,-51.240000,interpolated,topology-interp
23335,PONTALPCH013,-18.740000,-52.300000,case-existing,case-existing
23336,QUEIXA-GO138,-18.488000,-50.274000,interpolated,topology-interp
23337,QUEIX-PCH013,-18.730000,-51.800000,case-existing,case-existing
23338,CAIAPOPCH013,-16.440000,-51.400000,case-existing,case-existing
23340,ANHANG-GO013,-16.790000,-49.240000,case-existing,case-existing
23341,DAIA---GO034,-16.400000,-48.940000,case-existing,case-existing
23342,CERRAD-GO138,-18.465000,-49.470000,interpolated,topology-interp
23343,CIBA---GO138,-18.417500,-49.365000,interpolated,topology-interp
23344,CIBA--UTE013,-18.370000,-49.260000,case-existing,case-existing
23345,VOTORA-GO138,-17.300000,-49.910000,interpolated,topology-interp
23347,SVERDE-GO138,-13.550000,-48.230000,interpolated,topology-interp
