$version=1
!Code,Latitude,Longitude
6286,-27.183333,-49.657222
6287,-27.183333,-49.657222
6289,-27.14,-49.99
6290,-27.3,-49.79
6293,-26.85,-49.26
6294,-26.85,-49.26
6295,-26.85,-49.26
6297,-27.38,-49.36
6298,-26.63,-48.71
6299,-27.36,-49.34
6300,-27.83,-50.26
6301,-27.79,-49.49
6302,-27.32,-50.51
6303,-27.385,-50.59
6304,-27.51,-50.12
6305,-27.46,-50.64
6309,-27.8,-50.36
6310,-27.8,-50.36
6312,-27.55,-50.36
6313,-27.55,-50.36
6314,-28.281764,-49.522456
6315,-28.11053,-49.913849
6316,-28.127196,-49.900515
6317,-27.496666,-50.126667
6318,-27.503333,-50.123333
6319,-27.483333,-50.29
6320,-27.49,-50.13
6321,-27.486667,-50.209998
6322,-27.486667,-50.21
6323,-27.48,-50.37
6325,-26.98,-50.41
6326,-27.26,-50.48
6327,-27.31,-50.54
6328,-28.27,-49.92
6330,-27.48,-50.12
6331,-27.276666,-50.499999
6332,-27.496667,-50.126667
6333,-27.276667,-50.5
6334,-27.293333,-50.52
6335,-28.27,-49.92
6336,-26.98,-50.41
6337,-27.635,-50.215
6339,-27.78,-50.3
6340,-27.646471,-50.681765
6341,-27.87,-50.39
6345,-26.79,-51.02
6346,-26.81,-50.93
6347,-26.81,-50.93
6348,-26.87,-51.79
6349,-26.81,-50.93
6350,-27.38,-51.21
6356,-27.35,-51.6
6357,-26.79,-51.03
6360,-26.87,-51.79
6361,-27.086827,-51.702459
6362,-27.086827,-51.702459
6363,-27.001033,-51.937599
6364,-26.97,-51.43
6365,-27.07,-51.67
6366,-26.97,-51.43
6367,-27.02,-50.92
6368,-26.877641,-51.838766
6373,-27.476176,-51.074412
6374,-27.52625,-50.93125
6375,-27.41875,-51.28375
6376,-27.402059,-51.331471
6377,-27.02,-51.14
6378,-26.79,-50.95
6384,-27.38,-51.59
6385,-27.01,-51.16
6386,-27.19,-51.5
6387,-27.296667,-51.566667
6388,-27.243332,-51.533332
6389,-27.02,-51.110001
6390,-27.02,-51.07
6391,-27.02,-51.15
6392,-27.02,-51.110001
6394,-27.243333,-51.533333
6395,-27.02,-50.92
6396,-27.02,-51.11
6397,-27.02,-51.11
6398,-27.12,-51.25
6399,-27.3,-51.57
6400,-27.14,-52.13
6401,-27.1325,-52.1075
6413,-27.11,-52.64
6414,-27.225,-52.010001
6415,-27.2225,-51.999999
6416,-27.2225,-51.999999
6417,-27.2225,-52.000001
6418,-27.2225,-52.000001
6422,-27.095714,-52.681429
6423,-27.098571,-52.697143
6424,-27.1,-52.7
6425,-27.1,-52.71
6426,-27.23,-52.03
6427,-27.22,-51.99
6430,-27.08,-52.64
6431,-27.08,-52.61
6433,-26.76,-52.26
6434,-26.81,-52.25
6435,-27.09,-52.14
6436,-27.16,-53.72
6437,-26.86,-52.24
6438,-26.76,-53.15
6439,-27.0275,-52.1625
6440,-27.125,-53.565
6441,-27.06,-53.15
6442,-26.81,-53.03
6443,-27.09,-53.41
6445,-26.61,-52.29
6452,-26.86,-52.14
6453,-26.86,-52.14
6454,-26.86,-52.14
6456,-26.8,-52.72
6462,-26.755714,-53.524999
6463,-26.755714,-53.524999
6464,-26.781429,-53.550001
6465,-26.73,-53.5
6466,-26.755714,-53.525001
6467,-26.755714,-53.525001
6468,-27.23,-52.03
6469,-27.09,-52.65
6470,-26.45,-53.51
6471,-26.36,-52.85
6472,-26.35,-52.84
6473,-27.088571,-52.657143
6474,-27.1,-52.69
6478,-27.15,-52.31
6479,-27.16,-52.32
6486,-27.03642,-52.362557
6489,-26.966904,-52.377926
6490,-26.86,-52.39
6491,-26.913451,-52.383963
6492,-26.913451,-52.383963
6493,-26.913451,-52.383963
6494,-26.913452,-52.383963
6495,-26.913452,-52.383963
6496,-26.913452,-52.383963
6501,-28.28,-49.15
6505,-28.312871,-49.11249
6509,-28.33,-49.04
6510,-28.370967,-49.054156
6518,-28.24,-48.67
6519,-28.12,-48.7
6520,-27.88,-48.695
6521,-28.59,-49.05
6522,-28.61,-49.03
6523,-28.53,-49.04
6525,-28.47,-48.78
6530,-28.38,-49.28
6531,-28.53,-49.06
6532,-28.47,-49.01
6533,-28.42,-48.94
6535,-28.67,-49.11
6536,-28.623333,-49.063333
6538,-28.23754,-49.174657
6539,-28.21,-48.68
6552,-28.95,-49.52
6553,-28.96,-49.44
6555,-28.75,-49.52
6556,-28.68,-49.41
6557,-28.735,-49.405
6558,-28.75,-49.52
6561,-28.69,-49.35
6563,-28.78,-49.36
6564,-28.81,-49.37
6565,-28.77,-49.37
6566,-28.763333,-49.386667
6571,-28.61,-49.32
6572,-28.75,-49.52
6574,-28.74,-49.43
6576,-28.72,-49.29
6577,-28.78,-49.27
6578,-28.4,-49.4
6579,-28.86,-49.47
6581,-28.49,-49.46
6583,-28.66,-49.21
6584,-28.67,-49.33
6585,-28.67,-49.32
6588,-28.66,-49.21
6589,-28.53,-49.33
6590,-29,-49.63
6593,-29.1,-49.64
6594,-28.59,-49.41
6595,-29.23,-49.76
6596,-28.53,-49.33
6601,-23.53,-51.45
6602,-23.03,-52.45
6603,-23.39,-51.24
6604,-25.59,-49.36
6605,-25.59,-49.36
6606,-23.39,-51.24
6607,-23.03,-52.45
6608,-25.51,-53.68
6609,-25.5,-53.67
6615,-25.43,-49.37
6616,-25.48,-49.21
6617,-25.53,-49.33
6618,-25.37,-49.28
6619,-25.59,-49.32
6623,-25.2,-49.32
6624,-25,-53.46
6625,-25.03,-53.53
6626,-25.03,-53.53
6627,-25.41,-49.53
6628,-25.41,-49.53
6629,-25.59,-49.35
6630,-24.513899,-53.479267
6649,-25.120974,-54.007313
6651,-23.85,-50.39
6652,-25.49,-54.54
6653,-25.52,-53.1
6654,-25.47,-54.48
6655,-25.47,-54.48
6662,-26.01,-51.67
6663,-25.25,-48.76
6664,-25.59,-49.35
6665,-24.1,-54.23
6673,-25.58,-49.37
6675,-26.43,-52.07
6676,-26.43,-52.07
6677,-26.43,-52.07
6678,-26.43,-52.07
6680,-23.29,-51.08
6688,-24.23,-49.69
6699,-23.28,-51.24
6708,-23.45,-51.99
6710,-23.804622,-52.149727
6715,-24.04,-50.69
6716,-24.06,-50.71
6720,-24.23,-49.69
6721,-25.43,-51.6
6722,-25.37,-50.67
6723,-24.562233,-50.159145
6724,-25.915466,-51.178807
6730,-26.21,-52.67
6731,-25.55,-48.56
6732,-25.04,-50.14
6733,-25.18,-50.1
6735,-26.43,-52.07
6747,-25.58,-49.36
6754,-23.44,-51.83
6755,-25.54,-53.5
6757,-25.79,-52.105
6758,-25.79,-52.1
6759,-25.57,-49.42
6761,-25.53,-49.13
6762,-25.67,-49.18
6763,-25.85,-50.4
6764,-25.36,-49.14
6768,-25.665601,-52.108659
6769,-25.665602,-52.108665
6770,-22.88,-52.18
6771,-22.955464,-52.213242
6775,-23.387733,-50.269931
6777,-25.18,-50.1
6778,-25.054998,-50.1425
6779,-25.475624,-49.301241
6780,-25.85,-50.4
6781,-25.18,-50.1
6782,-25.055001,-50.1425
6783,-22.936733,-51.930297
6785,-26.502892,-51.887607
6786,-26.520881,-52.425416
6787,-23.466329,-52.956607
6788,-25.18,-50.1
6789,-25.517937,-49.485216
6790,-25.18,-50.1
6791,-22.93,-51.95
6792,-24.79,-51.43
6794,-26.7,-51.92
6795,-24.165714,-49.655714
6796,-24.564239,-50.159127
6798,-25.36,-51.48
6799,-23.85,-50.39
6800,-26.58,-52.5
6801,-23.37,-52.91
6802,-25.204615,-49.190769
6803,-25.642028,-49.235678
6804,-25.04,-50.14
6805,-24.386111,-53.546938
6806,-23.784491,-52.768715
6807,-25.32629,-54.360966
6808,-23.314286,-51.194286
6809,-24.273737,-50.273875
6810,-26.21,-52.67
6811,-22.943469,-51.910601
6812,-24.13822,-53.595647
6814,-23.986619,-53.686443
6815,-26.06,-52.92
6816,-23.15,-50.486667
6818,-23.53,-51.45
6819,-23.539359,-51.515007
6820,-23.209431,-52.304181
6821,-23.374734,-51.295262
6822,-23.431577,-51.32842
6823,-24.23,-49.69
6824,-25.57,-49.323333
6825,-25.55,-49.326667
6826,-25.97,-51.6
6827,-23.29,-51.08
6828,-23.243386,-51.894237
6829,-25.35,-49.46
6833,-22.71,-51.78
6834,-23.08,-50.19
6839,-25.440195,-49.215866
6840,-23.15,-50.486667
6841,-24.721199,-50.152557
6844,-24.043362,-52.000141
6845,-25.416667,-49.136667
6846,-23.175,-51.275
6847,-23.810082,-51.887583
6850,-25.67,-49.18
6851,-25.43,-49.37
6854,-25.44,-49.25
6855,-24.451199,-50.002557
6856,-25.41,-49.53
6857,-26.21,-52.67
6858,-26.21,-52.67
6859,-24.673916,-50.136288
6860,-25.438601,-49.258103
6861,-25.46,-49.31
6862,-25.43,-49.37
6863,-25.48,-49.21
6864,-25.40039,-49.221733
6865,-25.4,-49.325
6867,-25.53,-49.33
6868,-25.37,-49.28
6870,-25.59,-49.32
6871,-25.440195,-49.215866
6872,-25.391563,-49.256929
6873,-25.491251,-49.292508
6874,-25.4493,-49.284052
6875,-25.495,-49.32
6876,-25.535,-49.265
6877,-25.406506,-49.260254
6878,-25.4,-49.325
6879,-25.575,-49.3225
6880,-25.4,-49.325
6881,-24.74,-50.12
6883,-25.445,-49.34
6885,-25.483751,-49.237505
6886,-25.4593,-49.234052
6888,-24.602603,-53.193133
6889,-25.389356,-49.265728
6890,-25.510624,-49.311241
6891,-23.562645,-53.003703
6893,-24.742869,-53.444725
6894,-25,-53.46
6895,-24.871436,-53.45239
6896,-25.2,-53.275
6897,-25.054346,-53.700759
6898,-25.767941,-49.063961
6899,-25.82,-49.07
6900,-23.777807,-52.422608
6901,-26.372664,-52.246253
6902,-25.41,-49.53
6903,-25.41,-49.53
6904,-25.41,-49.53
6906,-24.170719,-52.451537
6907,-24.11,-52.33
6908,-23.95312,-52.390944
6909,-24.120344,-52.410806
6910,-24.07,-52.37
6911,-24.011549,-52.380548
6912,-23.44,-51.985
6913,-25.56,-49.325
6914,-22.99,-51.82
6915,-22.897224,-51.998444
6916,-24.633155,-53.498876
6917,-23.22,-50.783333
6918,-25.53,-49.33
6919,-25.852005,-52.012115
6920,-25.436052,-51.41801
6921,-25.78,-53.52
6922,-25.29,-49.39
6923,-24.07,-52.37
6925,-25.53,-49.13
6926,-25.53,-49.13
6929,-24.573476,-53.59883
6930,-23.336463,-51.182361
6931,-25.704171,-53.04826
6932,-25.860768,-53.241376
6933,-25.2,-53.275
6934,-25.67,-49.18
6935,-24.786764,-53.529461
6936,-25.820384,-53.380688
6945,-25.53,-49.13
6951,-25.59,-49.32
6952,-23.686669,-51.477611
6953,-25.642429,-49.234814
6954,-25.86079,-53.241331
6955,-25.52,-53.1
6956,-25.52,-53.1
6957,-23.85,-50.39
6958,-23.07,-51.31
6959,-25.545,-49.3275
6960,-25.49,-54.54
6961,-25.49,-54.54
6962,-25.49,-54.54
6963,-25.49,-54.54
6964,-25.49,-54.54
6965,-25.52,-53.1
6966,-25.628255,-49.263592
6967,-24.573528,-53.598921
6968,-25.706434,-51.914048
6969,-25.7,-52
6970,-25.98,-52.22
6979,-26.01,-51.67
6980,-24.122116,-53.000177
6981,-25.25,-48.76
6982,-25.14,-48.87
6984,-24.1,-54.23
6985,-25.36,-49.14
6986,-25.55,-48.56
6987,-25.663799,-49.051987
6988,-25.71,-48.97
6989,-25.436245,-51.417824
6990,-25.482792,-51.446066
6991,-25.362732,-51.398059
6993,-25.25,-48.76
6994,-26.01,-51.67
6995,-24.13,-49.64
7000,-23.79,-53.29
7001,-25.535,-49.35
7002,-25.54,-49.37
7008,-26.121928,-51.778405
7009,-23.695835,-50.349957
7010,-25,-53.46
7011,-23.29,-51.08
7012,-25.243846,-50.437611
7013,-24.23,-49.69
7014,-25.497664,-51.036196
7015,-25.09,-50.32
7016,-25.49,-54.54
7017,-24.250007,-51.742833
7018,-23.298946,-51.251052
7020,-25.09,-50.32
7021,-25.43,-51.6
7022,-25.37,-50.67
7023,-24.78,-50.06
7024,-26.13,-51.15
7026,-24.201429,-49.671429
7027,-23.88,-50.335
7028,-24.23,-49.69
7041,-24.29,-50.6
7042,-24.25,-50.74
7050,-25.575,-49.3225
7051,-25.462534,-49.59753
7053,-25.4792,-52.20521
7054,-23.449411,-51.06706
7055,-23.28,-51.24
7056,-23.297143,-51.217143
7057,-23.392936,-51.124711
7058,-23.285,-51.16
7059,-23.331429,-51.171429
7060,-23.364704,-51.153531
7061,-23.310828,-52.72933
7062,-23.28,-51.24
7063,-24.118752,-53.913964
7070,-24.322088,-52.689775
7071,-24.333324,-52.67605
7072,-23.447569,-51.951099
7073,-23.576799,-51.775029
7074,-23.317891,-51.262103
7075,-23.508401,-51.802514
7076,-25.55,-48.56
7077,-24.402694,-54.111666
7078,-24.3251,-53.957917
7079,-25.162935,-54.182171
7080,-23.442703,-51.873249
7081,-23.45,-51.99
7082,-23.445,-51.91
7086,-25.406667,-48.746667
7088,-23.45,-51.99
7090,-25.070001,-50.145
7091,-25.18,-50.1
7096,-23.329694,-52.147035
7116,-26.305779,-51.855212
7117,-25.273154,-49.992595
7118,-24.119621,-53.912919
7119,-23.089175,-52.461145
7120,-25.52,-53.1
7121,-25.52,-53.1
7122,-26.21,-52.67
7124,-25.663746,-49.052017
7125,-25.421433,-48.645712
7126,-25.55,-48.56
7127,-25.464292,-48.617139
7128,-25.04,-50.14
7129,-25.18,-50.1
7130,-25.148984,-50.250218
7131,-25.124049,-50.115986
7132,-25.06803,-50.131991
7133,-25.164847,-50.175661
7134,-25.416665,-49.136667
7135,-26.291321,-52.458124
7136,-25.473333,-49.133333
7137,-24.73,-52.01
7139,-25.55,-48.56
7140,-24.23,-49.69
7141,-25.547746,-49.129084
7142,-25.252211,-51.008016
7144,-24.34088,-49.846381
7147,-25.06,-50.99
7148,-25.12,-52.39
7149,-24.07,-49.62
7150,-24.64,-53.1
7152,-25.416667,-49.136667
7153,-25.4996,-52.652606
7163,-25.545,-49.3275
7166,-25.56,-49.325
7167,-24.632509,-53.499301
7168,-23.336467,-51.182356
7169,-25.78,-53.52
7170,-25.43,-49.37
7171,-25.487498,-49.264985
7172,-25.281538,-49.346923
7173,-25.640232,-50.992665
7175,-25.435963,-51.417506
7177,-25.78,-53.52
7178,-25.178629,-50.343258
7179,-25.777836,-51.085698
7181,-25.715829,-49.057998
7182,-25.86084,-53.241374
7183,-25.860971,-53.241242
7185,-23.51,-49.69
7186,-20.81,-46.71
7187,-23.234165,-50.230043
7188,-23.44,-51.83
7189,-25.78,-53.52
7190,-25.54,-53.5
7191,-25.54,-53.5
7192,-25.567301,-51.73
7193,-25.65,-51.96
7194,-23.441352,-51.85163
7195,-25.79,-52.11
7196,-24.133333,-49.643333
7197,-24.78254,-54.146727
7198,-25.79,-52.105
7200,-23.542267,-50.310069
7202,-25.565463,-49.128225
7203,-25.473333,-49.133333
7204,-25.67,-49.18
7206,-25.85,-50.4
7207,-25.36,-49.14
7209,-24.130344,-52.375806
7210,-24.09,-52.3
7211,-25.666369,-51.499029
7212,-23.788037,-52.941127
7213,-23.75,-52.87
7221,-25.517433,-49.486615
7222,-24.197542,-50.330864
7223,-24.197778,-50.330994
7224,-24.360324,-53.668346
7225,-25.012543,-51.40662
7226,-24.062172,-50.332031
7227,-24.061921,-50.331896
7228,-24.53,-50.41
7229,-25.204616,-49.19077
7230,-25.102308,-48.905384
7231,-24.468736,-50.328826
7232,-24.92,-51.41
7233,-24.471104,-53.02536
7234,-24.462394,-52.941306
7235,-23.911295,-53.323555
7237,-23.82949,-53.185562
7238,-25.942726,-51.389386
7239,-26.010696,-51.215116
7240,-26.039035,-51.258467
7241,-22.78,-52.7
7242,-23.27,-52.49
7243,-22.965,-51.345
7244,-22.86,-51.38
7245,-23.179583,-52.475632
7246,-23.27,-52.49
7247,-23.43,-51.98
7251,-25.43,-49.37
7265,-25.85,-50.4
7299,-25.57,-49.08
7300,-25.57,-49.08
7301,-27.6,-51.33
7302,-27.57,-51.375
7303,-27.78,-51.19
7304,-27.77,-51.18
7305,-27.14,-53.04
7306,-27.14,-53.05
7307,-29.01,-51.54
7308,-29.02,-51.53
7309,-29.03,-51.52
7310,-29.01,-51.46
7311,-29.01,-51.38
7312,-29.035,-51.605
7313,-29.06,-51.67
7314,-27.14,-53.05
7361,-30.865,-55.52
7364,-29.81,-55.84
7365,-29.883333,-55.903333
7366,-30.06,-56.15
7367,-29.69,-51.07
7368,-29.83,-51.18
7369,-29.69,-51.07
7371,-29.853333,-51.176667
7372,-29.63,-52.16
7373,-29.63,-52.16
7374,-29.47,-51.98
7375,-29.88,-51.19
7377,-29.689091,-51.080909
7378,-30.38,-56.44
7379,-30.86,-55.54
7380,-30.86,-55.54
7381,-30.86,-55.54
7382,-29.89,-51.18
7383,-29.89,-51.18
7384,-29.78,-57.06
7385,-30.1,-57.33
7386,-29.78,-55.72
7387,-30.87,-55.5
7388,-29.9,-56.72
7389,-29.72,-51.15
7390,-29.71,-53.74
7393,-29.81,-51.13
7395,-29.65,-53.26
7403,-30.52,-53.48
7404,-29.87,-54.82
7405,-30,-52.91
7413,-29.71,-52.564
7414,-29.68,-52.78
7416,-29.69,-52.65
7418,-29.68,-51.09
7419,-29.687273,-51.112727
7420,-29.84,-51.18
7424,-29.92,-51.28
7426,-29.75,-51.953333
7427,-29.85,-51.4
7428,-29.870909,-51.266364
7431,-29.84,-51.18
7432,-29.48,-51.96
7434,-29.59,-53.43
7438,-29.49,-54.7
7439,-29.15,-56.07
7440,-29.44,-51.96
7442,-29.58,-51.36
7444,-29.66,-51.13
7445,-29.67,-51.46
7446,-29.577145,-51.207138
7447,-29.83,-51.41
7448,-29.87,-51.17
7449,-30.24,-54.92
7450,-29.96,-52.36
7451,-29.84,-51.17
7454,-29.21,-54.87
7455,-29.75,-52.42
7456,-29.65,-51.01
7457,-29.75,-52.42
7460,-28.67,-56.02
7469,-28.69,-56
7470,-29.78,-55.77
7472,-30.34,-54.33
7473,-29.85,-51.38
7474,-29.7,-52.44
7476,-30.17,-53.59
7478,-29.81,-51.85
7479,-29.635827,-53.617062
7480,-29.76,-52.43
7481,-29.81,-51.85
7483,-29.78,-52.41
7484,-29.95,-51.19
7485,-29.95,-51.18
7486,-29.92,-51.24
7487,-29.952,-51.2
7488,-29.936,-51.22
7489,-29.81,-51.14
7490,-29.97,-51.2
7491,-29.95,-51.19
7492,-29.7,-54.7
7493,-29.71,-52.564
7494,-29.6,-54.17
7496,-29.56,-55.13
7498,-29.38,-56.04
7506,-30.037411,-56.113115
7508,-29.863636,-51.345455
7514,-29.72,-51.15
7517,-29.7,-53.84
7519,-29.66,-53.79
7520,-30.09,-53.64
7522,-29.706667,-53.796667
7523,-29.71,-53.81
7525,-29.69,-51.06
7526,-29.860312,-51.154586
7531,-29.72,-51.15
7532,-29.66,-53.79
7533,-29.94,-51.71
7535,-29.88,-51.735
7536,-29.72,-51.15
7537,-29.55,-56.74
7540,-29.653333,-52.22
7541,-29.63,-52.2
7544,-29.71,-51.11
7545,-29.9,-51.15
7547,-29.71,-51.25
7548,-28.81,-55.56
7551,-29.43,-53.03
7562,-29.54,-52.52
7564,-29.48,-51.97
7566,-29.87,-51.39
7570,-29.870769,-51.124023
7571,-29.69,-51.07
7573,-29.76,-57.06
7574,-29.59,-51.11
7575,-29.65,-51.15
7576,-29.89,-51.18
7577,-29.47,-51.98
7578,-29.15,-56.07
7579,-29.97,-51.2
7580,-29.87,-51.39
7581,-29.81,-51.17
7582,-29.72,-51.15
7583,-29.75,-52.42
7584,-29.81,-51.18
7585,-29.68,-53.88
7587,-29.7,-54.7
7588,-29.81,-57
7589,-29.63,-52.16
7590,-29.79,-51.16
7591,-29.672217,-55.749335
7592,-29.76,-51.11
7593,-29.72,-51.15
7594,-29.607481,-53.681185
7595,-29.43,-54.6
7596,-28.69,-56
7598,-29.37,-54.5
7599,-29.75,-52.42
7600,-29.65,-52.8
7602,-29.75,-52.42
7603,-29.756667,-54.74
7604,-29.82,-51.39
7608,-29.88,-51.17
7610,-29.716667,-52.386667
7620,-29.46,-51.99
7624,-29.83,-51.42
7631,-29.44,-51.9
7632,-29.5,-51.36
7637,-29.73,-51.14
7638,-29.83,-51.42
7711,-26.39,-48.95
7712,-26.96,-48.7
7713,-26.8825,-48.945
7714,-23.027485,-54.711256
7715,-28.54,-49.1
7717,-26.86,-49.29
7718,-26.96,-48.7
7719,-27.53,-51.79
7720,-21.558161,-55.225779
7721,-27.59,-51.455
7722,-27.27,-52.41
7723,-27.54,-51.42
7724,-21.466121,-55.351835
7725,-27.76,-50.34
7726,-27.49,-48.73
7727,-28.54,-49.1
7728,-27.54,-51.42
7729,-28.13,-55.06
7730,-28.14,-55.05
7731,-26.97,-48.78
7732,-25.59,-49.32
7733,-26.78,-49.08
7734,-26.78,-49.08
7735,-26.78,-49.08
7736,-27.54,-51.42
7738,-26.97,-48.78
7739,-25.59,-49.32
7740,-27.49,-48.73
7741,-27.49,-48.73
7742,-27.49,-48.73
7743,-28.75,-49.52
7744,-27.57,-51.07
7745,-27.67,-48.51
7746,-27.67,-48.51
7747,-27.57,-51.07
7748,-25.97,-51.6
7749,-25.97,-51.6
7750,-29.88,-51.06
7751,-29.28,-51.2
7752,-29.82,-51.34
7753,-31.57,-53.69
7754,-20.546818,-54.43682
7755,-20.55,-54.75
7756,-23.132509,-54.643747
7757,-22.27,-54.99
7758,-20.57,-55.84
7759,-28.56,-49.41
7760,-24.43,-51.68
7762,-23.46,-51.14
7763,-23.46,-51.14
7765,-28.28,-54.33
7766,-25.63,-52.62
7770,-26.25,-48.9
7771,-22.23,-54.7
7772,-20.481966,-54.62
7776,-24.07,-52.37
7777,-26.25,-48.9
7778,-26.2,-50.4
7779,-27,-51.09
7780,-29.95,-51.62
7781,-28.99,-50.56
7782,-29.22,-51.32
7783,-28.79,-50.75
7784,-28.8,-50.73
7785,-29.04,-50.51
7790,-27.16,-49.61
7793,-27,-51.09
7794,-26.29,-48.89
7795,-26.29,-48.89
7796,-26.29,-48.89
7797,-27.07125,-52.66
7798,-26.845163,-48.803504
7799,-26.845163,-48.803504
7800,-28.45,-48.97
7802,-28.46,-48.97
7803,-28.45,-48.97
7804,-28.45,-48.97
7806,-27.76,-50.34
7808,-27.64,-48.69
7809,-27.64,-48.69
7812,-27.48,-52.72
7816,-29.676041,-54.814098
7818,-29.81,-57.01
7819,-29.81,-57.01
7820,-25.54,-53.01
7821,-25.54,-53.01
7822,-27.21,-51.91
7823,-28.56,-49.41
7824,-28.6,-49.41
7825,-28.6,-49.41
7826,-26.86,-52.39
7827,-27.039977,-52.432502
7828,-27.02375,-52.7
7829,-28.815556,-50.611111
7830,-28.54,-49.1
7831,-26.92125,-53.1075
7832,-27.226364,-51.267273
7833,-26.83013,-48.831357
7834,-26.845122,-48.80349
7845,-26.87,-49.02
7850,-30.81,-55.71
7878,-27.16,-49.61
7880,-27.139091,-51.291818
7882,-29.97,-51.6
7883,-29.93,-51.39
7884,-29.86,-52.01
7885,-29.6,-51.15
7886,-29.506204,-51.227905
7890,-26.29,-48.89
7898,-27.143494,-51.945793
7899,-26.80375,-53.2525
7900,-27.48,-48.5
7901,-27.48,-48.5
7903,-26.96,-48.7
7904,-26.86,-49.29
7905,-26.869116,-48.885562
7917,-27.55,-48.656667
7918,-27.61,-48.583333
7919,-26.845122,-48.80349
7921,-29.82,-51.34
7922,-28.28,-54.33
7923,-29.78,-50.05
7924,-29.89,-50.96
7926,-27.486667,-48.653333
7927,-27.483333,-48.576667
7928,-27.486667,-48.653333
7929,-27.483333,-48.576667
7945,-28.75,-49.52
7980,-26.39,-48.95
7981,-26.39,-48.95
7982,-26.00375,-49.04375
7983,-26.17125,-48.91125
7990,-26.44,-49.17
7991,-26.44,-49.17
8012,-29.18,-51.47
8013,-29.13,-51.52
8014,-29.2,-51.36
8015,-29.23,-51.33
8016,-29.156667,-51.496667
8017,-29.16875,-51.45625
8018,-29.16,-51.5
8019,-29.19125,-51.505
8020,-29.183333,-51.496667
8021,-29.18,-51.51
8022,-29.19,-51.51
8025,-29.27,-51.5
8026,-29.27,-51.47
8030,-29.13,-51.19
8031,-29.13,-51.19
8037,-29.13,-51.19
8039,-29.12,-51.11
8045,-29.17,-51.16
8050,-27.415,-52.725
8053,-29.14,-51.16
8054,-29.04,-51.17
8055,-29.11,-51.11
8056,-29.07,-51.093333
8057,-28.98,-51.06
8058,-29.24,-51.51
8059,-29.14,-51.16
8060,-29.14,-51.16
8061,-29.22,-51.32
8063,-29.15,-51.16
8064,-29.17,-51.17
8066,-29.16,-51.12
8085,-28.825238,-51.711905
8086,-28.767619,-51.780952
8087,-28.898095,-51.744762
8088,-28.929048,-51.752381
8089,-28.868,-51.522
8090,-28.39,-54.93
8091,-28.904,-51.496
8100,-29.905,-51.075
8101,-29.88,-51.06
8102,-29.93,-51.08
8103,-29.95,-51.03
8104,-29.95,-51
8105,-29.94,-50.97
8106,-29.89,-50.8
8107,-29.95,-51.02
8108,-29.943333,-51.033333
8109,-29.91,-51.09
8110,-29.95,-51.02
8111,-29.95,-50.97
8112,-29.91,-51.09
8120,-29.39,-50.75
8122,-29.926667,-50.976667
8130,-28.99,-50.56
8133,-29.54,-50.77
8134,-29.51,-50.77
8135,-29.35,-51.01
8136,-29.64,-50.87
8137,-29.64,-50.56
8138,-29.881111,-51.093252
8139,-29.833533,-51.068852
8140,-29.6,-50.8
8143,-29.35,-51.01
8155,-28.29,-53.88
8156,-27.77,-53.56
8180,-28.81,-51.61
8186,-28.71,-51.85
8187,-28.94,-51.77
8188,-28.96,-51.76
8189,-28.89,-51.46
8191,-28.94,-51.47
8197,-29.89,-50.96
8198,-29.94,-50.96
8200,-27.61,-53.57
8201,-29.88,-51.06
8202,-27.745,-54.015
8220,-27.14,-53.05
8224,-28.15,-54.72
8248,-29.08,-53.23
8256,-27.69,-53.565
8260,-28.3,-54.29
8261,-28.3,-54.29
8262,-28.3,-54.29
8280,-28.67,-52.86
8285,-27.88,-54.46
8288,-28.56,-52.55
8289,-28.28,-52.43
8290,-28.28,-52.43
8291,-28.24,-52.36
8292,-28.28,-52.43
8293,-28.28,-52.43
8294,-28.35,-52.21
8300,-27.48,-52.72
8301,-27.66,-52.31
8310,-27.864545,-52.137273
8317,-28.71,-51.93
8318,-28.22,-51.51
8319,-28.49,-50.91
8320,-27.63,-52.24
8321,-28.55,-52.08
8322,-28.09,-52.06
8323,-28.073333,-51.803333
8324,-27.94,-51.83
8325,-28.84,-51.9
8326,-28.84,-51.9
8327,-28.57,-51.99
8328,-28.55,-52.08
8329,-28.47,-52.21
8330,-28.46,-52.21
8331,-28.61,-53.62
8332,-28.61,-53.62
8333,-29.93,-50.92
8334,-28.41,-53.93
8335,-28.3,-54.24
8336,-28.29,-53.51
8339,-29.288198,-53.585358
8340,-29.24,-53.65
8341,-28.28,-53.51
8344,-29.38,-51.29
8345,-27.5,-53.22
8346,-27.76,-51.33
8348,-27.88,-53.31
8349,-27.94,-52.93
8350,-27.75,-53
8351,-27.845,-52.965
8352,-27.34,-53.06
8353,-29.45,-51.3
8354,-29.386,-50.794
8355,-29.38,-51.12
8356,-29.36,-50.85
8357,-29.4,-50.87
8358,-28.19,-51.52
8359,-29.382,-50.838
8360,-27.61,-51.75
8361,-22.426251,-54.83875
8362,-19.073,-53.1385
8363,-18.81,-52.62
8364,-19.06,-52.53
8365,-18.93,-52.69
8366,-20.45,-52.88
8367,-20.531364,-54.021364
8368,-20.45,-52.88
8371,-20.47,-54.53
8372,-20.47,-54.53
8373,-20.49,-54.74
8374,-23.51,-54.19
8375,-19.92,-54.38
8376,-18.98,-52.61
8378,-23.11,-55.22
8379,-22.39,-54.43
8380,-19.54,-54.03
8381,-19.7,-51.18
